id,label,cell_id,cell_iri,organ_id,organ_iri
d88c2908-fdae-5f28-88a4-49caa105ede0,Kidney Collecting Duct Principal cell - Kidney,CL:1001431,http://purl.obolibrary.org/obo/CL_1001431,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
ad9d4766-4c15-512b-9351-17ec5e0d79bc,Kidney Cortex Collecting Duct Principal cell - Kidney,CL:1000714,http://purl.obolibrary.org/obo/CL_1000714,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
3071591b-ab51-59c4-9ead-f604d0b7d846,Kidney Outer Medulla Collecting Duct Principal cell - Kidney,CL:1000716,http://purl.obolibrary.org/obo/CL_1000716,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
931f3d5d-9924-5835-ab16-7411138b1778,Kidney Inner Medulla Collecting Duct Principal cell - Kidney,CL:1000718,http://purl.obolibrary.org/obo/CL_1000718,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
49e08f81-6e1f-5ff8-81fe-e629593d2306,Transitional Principal-Intercalated cell - Kidney,,,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
e34e6487-a658-5727-a6ac-20824a6a65cd,Kidney Collecting Duct Intercalated cell - Kidney,CL:1001432,http://purl.obolibrary.org/obo/CL_1001432,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
416185fc-075b-5bd5-bf8c-e84887549d36,Collecting Duct Intercalated Cell Type A - Kidney,CL:4030015,http://purl.obolibrary.org/obo/CL_4030015,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
da22db73-1d87-5a06-bba0-38269c9dd17a,Kidney Cortex Collecting Duct Intercalated cell - Kidney,CL:1000715,http://purl.obolibrary.org/obo/CL_1000715,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
54b8a2d1-784f-5e12-be10-ee227fc2895d,Kidney Outer Medulla Collecting Duct Intercalated cell - Kidney,CL:1000717,http://purl.obolibrary.org/obo/CL_1000717,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
eb8245ca-b281-547a-a73b-aa2d14dbac5b,Renal Beta-Intercalated cell - Kidney,CL:0002201,http://purl.obolibrary.org/obo/CL_0002201,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
36a9b22e-9455-58d1-888d-906427a42f42,Endothelial cell - Kidney,CL:0000115,http://purl.obolibrary.org/obo/CL_0000115,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
a7d06bcb-0e24-53c5-8e15-df7dbb9b2475,Kidney Afferent Arteriole Endothelial cell - Kidney,CL:1001096,http://purl.obolibrary.org/obo/CL_1001096,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
f01b7ce2-3b49-526f-9ac0-78e29c8a06cb,Kidney Efferent Arteriole Endothelial cell - Kidney,CL:1001099,http://purl.obolibrary.org/obo/CL_1001099,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
6a210290-9814-559f-a90d-aa4a7e70f155,Peritubular Capillary Endothelial cell - Kidney,CL:1001033,http://purl.obolibrary.org/obo/CL_1001033,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
d8c691dc-3cae-5a53-b38b-8c1dd6f0572e,Vasa Recta Descending Limb cell - Kidney,CL:1001285,http://purl.obolibrary.org/obo/CL_1001285,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
866cea3b-96d0-5684-94d6-a55cd379b2ed,Vasa Recta Ascending Limb cell - Kidney,CL:1001131,http://purl.obolibrary.org/obo/CL_1001131,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
507bfab8-679d-51f2-ab11-8326ce1780af,Endothelial Cell Of Lymphatic vessel - Kidney,CL:0002138,http://purl.obolibrary.org/obo/CL_0002138,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
96b09f78-73a4-53a8-aa4c-72a8785c3363,Renal Interstitial pericyte - Kidney,CL:1001318,http://purl.obolibrary.org/obo/CL_1001318,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
fd4bd385-d171-55f5-8f05-0f1181aa57cf,Kidney Granular cell - Kidney,CL:0000648,http://purl.obolibrary.org/obo/CL_0000648,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
47df8be9-c239-5982-9421-786fdb14300a,Kidney Interstitial fibroblast - Kidney,CL:1000692,http://purl.obolibrary.org/obo/CL_1000692,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
58357fbc-ee0d-5506-a0ca-7b6612485261,Kidney Interstitial myofibroblast - Kidney,CL:1000691,http://purl.obolibrary.org/obo/CL_1000691,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
2a7bf2b9-cd01-52a5-9d56-b2d811c935f7,Kidney Resident macrophage - Kidney,CL:1000698,http://purl.obolibrary.org/obo/CL_1000698,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
df81ae3f-3084-5a37-af89-4536108faba7,Non-Classical monocyte - Kidney,CL:0000875,http://purl.obolibrary.org/obo/CL_0000875,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
d0efab57-b04a-5fd4-8bd9-34440eaed7dd,Natural Killer cell - Kidney,CL:0000623,http://purl.obolibrary.org/obo/CL_0000623,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
cf45d2b4-222e-5c54-ae17-819ad1e1b291,Mature NK T cell - Kidney,CL:0000814,http://purl.obolibrary.org/obo/CL_0000814,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
d395ef1b-2c9e-5473-a5b8-a04ac7cf79c4,"Dendritic Cell, human - Kidney",CL:0001056,http://purl.obolibrary.org/obo/CL_0001056,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
197ee014-04e8-5d87-8985-2294fb1ddc38,Conventional Dendritic cell - Kidney,CL:0000990,http://purl.obolibrary.org/obo/CL_0000990,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
03a36da4-2679-52a6-9369-ad9c9ebeb70c,"Plasmacytoid Dendritic Cell, human - Kidney",CL:0001058,http://purl.obolibrary.org/obo/CL_0001058,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
99c01057-6dd7-559d-9110-413297955dfe,monocyte - Kidney,CL:0000576,http://purl.obolibrary.org/obo/CL_0000576,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
197aaf11-f4d3-5f4c-b89c-8486d61fb604,T cell - Kidney,CL:0000084,http://purl.obolibrary.org/obo/CL_0000084,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
2130f1e6-fe56-5a4b-af2f-80fec751e336,Cytotoxic T cell - Kidney,CL:0000910,http://purl.obolibrary.org/obo/CL_0000910,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
a192f3d4-6027-5414-8e87-2ac892327bc3,B cell - Kidney,CL:0000236,http://purl.obolibrary.org/obo/CL_0000236,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
17cccf57-8af4-5d99-9cf1-af5635d80913,Plasma cell - Kidney,CL:0000786,http://purl.obolibrary.org/obo/CL_0000786,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
57dd51b0-02cf-5306-8610-072d6fd2798e,neutrophil - Kidney,CL:0000775,http://purl.obolibrary.org/obo/CL_0000775,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
ee7ce97a-baed-5542-a397-738578a14044,Mast cell - Kidney,CL:0000097,http://purl.obolibrary.org/obo/CL_0000097,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113
8569f78c-9b61-58a8-b7ef-f8411e607382,Precursor B cell - Bone Marrow,CL:0000817,http://purl.obolibrary.org/obo/CL_0000817,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
a89d05e8-93e6-5f78-838c-b87d51e08576,Immature B cell - Bone Marrow,CL:0000816,http://purl.obolibrary.org/obo/CL_0000816,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
37e5f2e9-44c3-5cf8-b596-93c7626ae33f,Memory B cell - Bone Marrow,CL:0000787,http://purl.obolibrary.org/obo/CL_0000787,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
88872fca-3b6a-5715-b5ac-957566b8b64c,Naive B cell - Bone Marrow,CL:0000788,http://purl.obolibrary.org/obo/CL_0000788,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
d789bd1a-6da3-5d1d-8922-9a21160615ba,Plasma cell - Bone Marrow,CL:0000786,http://purl.obolibrary.org/obo/CL_0000786,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
f5e8a861-9027-5794-be8d-7705c691a668,pro-B cell - Bone Marrow,CL:0000826,http://purl.obolibrary.org/obo/CL_0000826,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
2a35dd4f-c886-5325-8c39-f88ccd976018,Transitional Stage B cell - Bone Marrow,CL:0000818,http://purl.obolibrary.org/obo/CL_0000818,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
9dea4638-a383-555e-9518-97a6dd025329,Conventional Dendritic cell - Bone Marrow,CL:0000990,http://purl.obolibrary.org/obo/CL_0000990,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
c39e17b3-c5d5-56dd-b28e-461fa49081d0,"Dendritic Cell, human - Bone Marrow",CL:0001056,http://purl.obolibrary.org/obo/CL_0001056,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
c51079bd-22e4-536e-ae88-0b84072e18d1,"Plasmacytoid Dendritic Cell, human - Bone Marrow",CL:0001058,http://purl.obolibrary.org/obo/CL_0001058,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
0b821987-222b-59cb-9772-3a99baa5fa2a,Immature Conventional Dendritic cell - Bone Marrow,CL:0000840,http://purl.obolibrary.org/obo/CL_0000840,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
f823f26a-f51b-5c39-aa08-a498bbb3f4d5,Erythroid Lineage cell - Bone Marrow,CL:0000764,http://purl.obolibrary.org/obo/CL_0000764,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
38fb65b7-35fe-532d-9c8c-f2aa882331af,Megakaryocyte (MK) - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
ff3893d8-9548-5d1d-bb2d-07d6ccda356c,Megakaryocyte Progenitor cell - Bone Marrow,CL:0000553,http://purl.obolibrary.org/obo/CL_0000553,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
7d9a4601-b2b9-5061-8315-7742635a5f9e,Megakaryocyte-Erythroid Progenitor cell - Bone Marrow,CL:0000050,http://purl.obolibrary.org/obo/CL_0000050,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
d5cf88dd-de37-507b-ada5-94c4bd1682d8,Common Lymphoid progenitor - Bone Marrow,CL:0000051,http://purl.obolibrary.org/obo/CL_0000051,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
68323d19-45ce-52b5-b778-ac95938a835c,Common Myeloid progenitor - Bone Marrow,CL:0000049,http://purl.obolibrary.org/obo/CL_0000049,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
25bee3ef-3555-5701-a298-8f7bbc6969ad,Granulocyte-Macrophage Progenitor Cell (GMP) - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
3c415381-c32d-542c-845b-84dfcce95755,Hematopoietic Stem cell - Bone Marrow,CL:0000037,http://purl.obolibrary.org/obo/CL_0000037,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
56cfb7f4-614d-5d4f-9e0e-03a446521798,Lympho-Myeloid Progenitor Cell (LMPP) - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
0899c3d2-8287-56ce-8318-99f9999728d2,Hematopoietic Multipotent Progenitor cell - Bone Marrow,CL:0000837,http://purl.obolibrary.org/obo/CL_0000837,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
d09e238d-5a1f-5028-ba14-48d3c41d7ce5,CD14-positive monocyte - Bone Marrow,CL:0001054,http://purl.obolibrary.org/obo/CL_0001054,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
6f2989c9-92f5-557b-b885-ed0ff945b745,"CD14-low, CD16-positive monocyte - Bone Marrow",CL:0002396,http://purl.obolibrary.org/obo/CL_0002396,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
442d84d4-e5fc-5317-ab32-dfee5e2a2e76,promonocyte - Bone Marrow,CL:0000559,http://purl.obolibrary.org/obo/CL_0000559,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
eaca1c74-442f-5df2-bceb-6f17172e22b7,Myeloid Progenitor (MOP) - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
3a160c6e-f463-5a7a-be89-ceef587d15fd,myelocyte - Bone Marrow,CL:0002193,http://purl.obolibrary.org/obo/CL_0002193,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
c5bfe8d9-9363-5500-af19-f54242da17c4,neutrophil - Bone Marrow,CL:0000775,http://purl.obolibrary.org/obo/CL_0000775,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
aff72b30-bed4-54c4-abd3-1c02c3f89f9c,promyelocyte - Bone Marrow,CL:0000836,http://purl.obolibrary.org/obo/CL_0000836,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
ea73cd53-6124-5401-ae64-b493a9d8fc22,eosinophil - Bone Marrow,CL:0000771,http://purl.obolibrary.org/obo/CL_0000771,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
c6eee256-ae67-5871-b888-d3dcb36755ca,basophil - Bone Marrow,CL:0000767,http://purl.obolibrary.org/obo/CL_0000767,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
bb761b31-0c2f-59f1-a91b-9432e6579a4f,Mast cell - Bone Marrow,CL:0000097,http://purl.obolibrary.org/obo/CL_0000097,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
224e26ce-67e4-5494-b9c5-916b836acbdf,CD4 naive - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
2456d56d-3f3f-5d8e-a1ea-1d8e9568926f,CD4 T Cell memory - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
b4679931-2808-5040-a0f0-1d01f3b32a18,CD4 T Cell Effector Memory CD45RA - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
5c5b4dcc-c8bc-54d1-b7ed-f12af1156b5e,CD8 naive - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
a18783a0-70f1-5d1e-aee1-c4a108ec4ac7,CD8 T Cell memory - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
4e6c2cf1-a84c-527c-a1a5-3eae05f6ebfe,CD8 T Cell Effector memory - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
3d63453f-a985-5a18-8f21-b890726a13f2,"Effector Memory CD8-positive, Alpha-Beta T Cell, Terminally differentiated - Bone Marrow",CL:0001062,http://purl.obolibrary.org/obo/CL_0001062,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
becb989f-4eb9-5c11-b809-b2cdfb2cb150,Mature CD8 T cell - Bone Marrow,,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
04d2ff62-ea73-5bcb-a14e-3883bd218856,"CD16-negative, CD56-bright Natural Killer cell - Bone Marrow",,,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
8079806d-ea16-5b50-b915-a99d2a87cc56,Mature Natural Killer cell - Bone Marrow,CL:0000824,http://purl.obolibrary.org/obo/CL_0000824,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
ac6822d1-f900-59f1-921e-be3f3efce6f0,Regulatory T cell - Bone Marrow,CL:0000815,http://purl.obolibrary.org/obo/CL_0000815,UBERON:0002371,http://purl.obolibrary.org/obo/UBERON_0002371
8a99686b-819d-5386-b358-6b0a0a4ba39e,Basal Cell Of Ureter urothelium - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
c3080e35-f67c-5572-83eb-1a33f60c723e,Intermediate Cell Of Ureter urothelium - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
faacac0c-d90d-5fc3-8d0a-e1dd2ee3dc4a,Superficial Cell Of Ureter urothelium - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
a3fb345c-3adb-569b-b056-21951f96ab6f,Detrusor Smooth Muscle Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
d97e92be-268d-54d8-bc94-2353712ef877,Myofibroblast Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
f9bb0f99-da67-513a-a4d5-53cbbc2af052,PI16+ Fibroblast Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
038ba855-2f15-5662-a567-d4b8b2fa95eb,DPT+ Fibroblast Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
3126b151-09e2-5ae8-b2f8-7c9e24aa87a9,Lipofibroblast Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
109500d3-fe1d-50c4-874c-d669740363a0,Endothelial Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
1d09c70a-4ceb-5218-8b87-e9a656be5382,Vascular Smooth Muscle Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
e6242d2f-1376-5a8a-9c4e-c1d0da50c13e,Pericyte Cell Of ureter - Ureter,,,UBERON:0000056,http://purl.obolibrary.org/obo/UBERON_0000056
ef292d64-ec18-5c4b-9c67-5f28c459b6cd,Luminal Cell Of Prostate epithelium - Prostate Gland,CL:0002340,http://purl.obolibrary.org/obo/CL_0002340,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
faea01d8-e84b-5754-80ea-2f6dcf2d2477,Basal Cell Of Prostate epithelium - Prostate Gland,CL:0002341,http://purl.obolibrary.org/obo/CL_0002341,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
f891b3ff-7807-5f34-bd96-becca1f18317,Endocrine-Paracrine Cell Of Prostate gland - Prostate Gland,CL:0002313,http://purl.obolibrary.org/obo/CL_0002313,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
af4a3899-81c3-5c5a-aa37-c54c08c87892,Smooth Muscle Cell Of prostate - Prostate Gland,CL:1000487,http://purl.obolibrary.org/obo/CL_1000487,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
a7337304-4063-5f15-aba3-93955d168fa5,Prostate Gland Microvascular Endothelial cell - Prostate Gland,CL:2000059,http://purl.obolibrary.org/obo/CL_2000059,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
23f8141a-f2dc-5347-9e70-65263ba96ded,Periepithelial fibroblast - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
7bfe6309-bf58-5848-8ba7-bb69d35d4ad6,Interstitial fibroblast - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
74aac9ec-e0da-5f07-84cd-8a3fa6d65841,Vascular Smooth muscle - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
ccfd6cd8-9c74-50bb-b957-dd9f2ecebc61,Prostate perictye - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
a32e0717-d862-513e-aa45-674faa6ca79b,Basal Cell Of Prostatic urethra - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
3204d6b2-d5ac-5b08-8ce0-356b346c1910,Club Cell Of Prostatic urethra - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
213137af-df41-59c0-a179-4eda5783f79e,Hillock Cell Of Prostatic urethra - Prostate Gland,,,UBERON:0002367,http://purl.obolibrary.org/obo/UBERON_0002367
